t_s,action,p_hat,u_prev,e_cmd,dt_s,u_raw,u_shaped,feed_scale,in,out
157.4,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X107.798 Y113.506 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.798 Y113.506 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X107.798 Y113.506 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
157.75,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X104.036 Y115.064 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.036 Y115.064 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X104.036 Y115.064 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
158.1,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X100.000 Y115.596 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y115.596 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y115.596 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
158.45,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X95.964 Y115.064 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.964 Y115.064 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X95.964 Y115.064 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
158.8,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X92.202 Y113.506 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.202 Y113.506 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X92.202 Y113.506 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
159.15,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X88.973 Y111.027 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.973 Y111.027 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X88.973 Y111.027 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
159.5,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X86.494 Y107.798 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.494 Y107.798 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X86.494 Y107.798 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
159.85,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X84.936 Y104.036 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.936 Y104.036 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X84.936 Y104.036 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
160.2,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X84.404 Y100.000 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.404 Y100.000 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X84.404 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
160.55,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X84.936 Y95.964 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.936 Y95.964 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X84.936 Y95.964 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
160.9,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X86.494 Y92.202 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.494 Y92.202 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X86.494 Y92.202 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
161.25,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X88.973 Y88.973 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.973 Y88.973 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X88.973 Y88.973 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
161.6,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X92.202 Y86.494 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.202 Y86.494 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X92.202 Y86.494 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
161.95,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X95.964 Y84.936 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.964 Y84.936 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X95.964 Y84.936 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
162.3,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X100.000 Y84.404 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y84.404 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y84.404 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
162.65,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X104.036 Y84.936 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.036 Y84.936 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X104.036 Y84.936 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
163.0,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X107.798 Y86.494 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.798 Y86.494 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X107.798 Y86.494 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
163.35,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X111.027 Y88.973 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.027 Y88.973 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X111.027 Y88.973 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
163.7,retract_suppressed,0.0,0.0,-0.23137,0.35,,,,G1 X113.506 Y92.202 E-0.23137,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.506 Y92.202 E-0.23137 | G4 S0.35 ; dwell instead of retract | G1 X113.506 Y92.202 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
164.05,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X115.064 Y95.964 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.064 Y95.964 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X115.064 Y95.964 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
164.4,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X115.596 Y100.000 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.596 Y100.000 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X115.596 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
164.75,retract_suppressed,0.0,0.0,-0.23135,0.35,,,,G1 X115.064 Y104.036 E-0.23135,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.064 Y104.036 E-0.23135 | G4 S0.35 ; dwell instead of retract | G1 X115.064 Y104.036 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
165.1,retract_suppressed,0.0,0.0,-0.2314,0.35,,,,G1 X113.506 Y107.798 E-0.23140,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.506 Y107.798 E-0.23140 | G4 S0.35 ; dwell instead of retract | G1 X113.506 Y107.798 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
165.45,retract_suppressed,0.0,0.0,-0.22044,0.35,,,,G1 X111.145 Y110.875 E-0.22044,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.145 Y110.875 E-0.22044 | G4 S0.35 ; dwell instead of retract | G1 X111.145 Y110.875 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
165.8,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
166.15,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
166.5,retract_suppressed,0.0,0.0,-0.18477,0.35,,,,G1 X109.940 Y108.855 E-0.18477,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.940 Y108.855 E-0.18477 | G4 S0.35 ; dwell instead of retract | G1 X109.940 Y108.855 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
166.85,retract_suppressed,0.0,0.0,-0.41797,0.35,,,,G1 X112.052 Y106.103 E-0.41797,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.052 Y106.103 E-0.41797 | G4 S0.35 ; dwell instead of retract | G1 X112.052 Y106.103 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
167.2,retract_suppressed,0.0,0.0,-0.41809,0.35,,,,G1 X113.380 Y102.898 E-0.41809,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.380 Y102.898 E-0.41809 | G4 S0.35 ; dwell instead of retract | G1 X113.380 Y102.898 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
167.55,retract_suppressed,0.0,0.0,-0.02343,0.35,,,,G1 X113.405 Y102.705 E-0.02343,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.405 Y102.705 E-0.02343 | G4 S0.35 ; dwell instead of retract | G1 X113.405 Y102.705 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
167.9,retract_suppressed,0.0,0.0,-1.82329,0.35,,,,G1 X102.705 Y113.405 E-1.82329,; [stabilizer] RETRACTION SUPPRESSED: G1 X102.705 Y113.405 E-1.82329 | G4 S0.35 ; dwell instead of retract | G1 X102.705 Y113.405 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
168.25,retract_suppressed,0.0,0.0,-0.37577,0.35,,,,G1 X99.613 Y113.812 E-0.37577,; [stabilizer] RETRACTION SUPPRESSED: G1 X99.613 Y113.812 E-0.37577 | G4 S0.35 ; dwell instead of retract | G1 X99.613 Y113.812 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
168.6,retract_suppressed,0.0,0.0,-2.41951,0.35,,,,G1 X113.812 Y99.613 E-2.41951,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.812 Y99.613 E-2.41951 | G4 S0.35 ; dwell instead of retract | G1 X113.812 Y99.613 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
168.95,retract_suppressed,0.0,0.0,-0.0188,0.35,,,,G1 X113.832 Y99.458 E-0.01880,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.832 Y99.458 E-0.01880 | G4 S0.35 ; dwell instead of retract | G1 X113.832 Y99.458 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
169.3,retract_suppressed,0.0,0.0,-0.27393,0.35,,,,G1 X113.536 Y97.204 E-0.27393,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.536 Y97.204 E-0.27393 | G4 S0.35 ; dwell instead of retract | G1 X113.536 Y97.204 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
169.65,retract_suppressed,0.0,0.0,-2.78288,0.35,,,,G1 X97.204 Y113.536 E-2.78288,; [stabilizer] RETRACTION SUPPRESSED: G1 X97.204 Y113.536 E-2.78288 | G4 S0.35 ; dwell instead of retract | G1 X97.204 Y113.536 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
170.0,retract_suppressed,0.0,0.0,-0.14407,0.35,,,,G1 X96.019 Y113.380 E-0.14407,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.019 Y113.380 E-0.14407 | G4 S0.35 ; dwell instead of retract | G1 X96.019 Y113.380 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
170.35,retract_suppressed,0.0,0.0,-0.1239,0.35,,,,G1 X95.069 Y112.986 E-0.12390,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.069 Y112.986 E-0.12390 | G4 S0.35 ; dwell instead of retract | G1 X95.069 Y112.986 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
170.7,retract_suppressed,0.0,0.0,-3.05312,0.35,,,,G1 X112.986 Y95.069 E-3.05312,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.986 Y95.069 E-3.05312 | G4 S0.35 ; dwell instead of retract | G1 X112.986 Y95.069 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
171.05,retract_suppressed,0.0,0.0,-0.24761,0.35,,,,G1 X112.200 Y93.170 E-0.24761,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.200 Y93.170 E-0.24761 | G4 S0.35 ; dwell instead of retract | G1 X112.200 Y93.170 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
171.4,retract_suppressed,0.0,0.0,-3.24262,0.35,,,,G1 X93.170 Y112.200 E-3.24262,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.170 Y112.200 E-3.24262 | G4 S0.35 ; dwell instead of retract | G1 X93.170 Y112.200 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
171.75,retract_suppressed,0.0,0.0,-0.04658,0.35,,,,G1 X92.813 Y112.052 E-0.04658,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.813 Y112.052 E-0.04658 | G4 S0.35 ; dwell instead of retract | G1 X92.813 Y112.052 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
172.1,retract_suppressed,0.0,0.0,-0.18733,0.35,,,,G1 X91.580 Y111.105 E-0.18733,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.580 Y111.105 E-0.18733 | G4 S0.35 ; dwell instead of retract | G1 X91.580 Y111.105 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
172.45,retract_suppressed,0.0,0.0,-3.32714,0.35,,,,G1 X111.105 Y91.580 E-3.32714,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.105 Y91.580 E-3.32714 | G4 S0.35 ; dwell instead of retract | G1 X111.105 Y91.580 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
172.8,retract_suppressed,0.0,0.0,-0.23074,0.35,,,,G1 X109.939 Y90.061 E-0.23074,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.939 Y90.061 E-0.23074 | G4 S0.35 ; dwell instead of retract | G1 X109.939 Y90.061 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
173.15,retract_suppressed,0.0,0.0,-3.38732,0.35,,,,G1 X90.061 Y109.939 E-3.38732,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.061 Y109.939 E-3.38732 | G4 S0.35 ; dwell instead of retract | G1 X90.061 Y109.939 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
173.5,retract_suppressed,0.0,0.0,-0.23074,0.35,,,,G1 X88.895 Y108.420 E-0.23074,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.895 Y108.420 E-0.23074 | G4 S0.35 ; dwell instead of retract | G1 X88.895 Y108.420 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
173.85,retract_suppressed,0.0,0.0,-3.32714,0.35,,,,G1 X108.420 Y88.895 E-3.32714,; [stabilizer] RETRACTION SUPPRESSED: G1 X108.420 Y88.895 E-3.32714 | G4 S0.35 ; dwell instead of retract | G1 X108.420 Y88.895 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
174.2,retract_suppressed,0.0,0.0,-0.18733,0.35,,,,G1 X107.187 Y87.948 E-0.18733,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.187 Y87.948 E-0.18733 | G4 S0.35 ; dwell instead of retract | G1 X107.187 Y87.948 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
174.55,retract_suppressed,0.0,0.0,-0.04658,0.35,,,,G1 X106.830 Y87.800 E-0.04658,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.830 Y87.800 E-0.04658 | G4 S0.35 ; dwell instead of retract | G1 X106.830 Y87.800 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
174.9,retract_suppressed,0.0,0.0,-3.24262,0.35,,,,G1 X87.800 Y106.830 E-3.24262,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.800 Y106.830 E-3.24262 | G4 S0.35 ; dwell instead of retract | G1 X87.800 Y106.830 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
175.25,retract_suppressed,0.0,0.0,-0.24761,0.35,,,,G1 X87.014 Y104.931 E-0.24761,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.014 Y104.931 E-0.24761 | G4 S0.35 ; dwell instead of retract | G1 X87.014 Y104.931 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
175.6,retract_suppressed,0.0,0.0,-3.05312,0.35,,,,G1 X104.931 Y87.014 E-3.05312,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.931 Y87.014 E-3.05312 | G4 S0.35 ; dwell instead of retract | G1 X104.931 Y87.014 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
175.95,retract_suppressed,0.0,0.0,-0.12389,0.35,,,,G1 X103.981 Y86.620 E-0.12389,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.981 Y86.620 E-0.12389 | G4 S0.35 ; dwell instead of retract | G1 X103.981 Y86.620 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
176.3,retract_suppressed,0.0,0.0,-0.14409,0.35,,,,G1 X102.796 Y86.465 E-0.14409,; [stabilizer] RETRACTION SUPPRESSED: G1 X102.796 Y86.465 E-0.14409 | G4 S0.35 ; dwell instead of retract | G1 X102.796 Y86.465 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
176.65,retract_suppressed,0.0,0.0,-2.78286,0.35,,,,G1 X86.464 Y102.796 E-2.78286,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.464 Y102.796 E-2.78286 | G4 S0.35 ; dwell instead of retract | G1 X86.464 Y102.796 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
177.0,retract_suppressed,0.0,0.0,-0.27393,0.35,,,,G1 X86.168 Y100.542 E-0.27393,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.168 Y100.542 E-0.27393 | G4 S0.35 ; dwell instead of retract | G1 X86.168 Y100.542 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
177.35,retract_suppressed,0.0,0.0,-0.0188,0.35,,,,G1 X86.188 Y100.387 E-0.01880,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.188 Y100.387 E-0.01880 | G4 S0.35 ; dwell instead of retract | G1 X86.188 Y100.387 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
177.7,retract_suppressed,0.0,0.0,-2.41951,0.35,,,,G1 X100.387 Y86.188 E-2.41951,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.387 Y86.188 E-2.41951 | G4 S0.35 ; dwell instead of retract | G1 X100.387 Y86.188 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
178.05,retract_suppressed,0.0,0.0,-0.37577,0.35,,,,G1 X97.295 Y86.595 E-0.37577,; [stabilizer] RETRACTION SUPPRESSED: G1 X97.295 Y86.595 E-0.37577 | G4 S0.35 ; dwell instead of retract | G1 X97.295 Y86.595 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
178.4,retract_suppressed,0.0,0.0,-1.82329,0.35,,,,G1 X86.595 Y97.295 E-1.82329,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.595 Y97.295 E-1.82329 | G4 S0.35 ; dwell instead of retract | G1 X86.595 Y97.295 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
178.75,retract_suppressed,0.0,0.0,-0.02343,0.35,,,,G1 X86.620 Y97.102 E-0.02343,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.620 Y97.102 E-0.02343 | G4 S0.35 ; dwell instead of retract | G1 X86.620 Y97.102 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
179.1,retract_suppressed,0.0,0.0,-0.41809,0.35,,,,G1 X87.948 Y93.897 E-0.41809,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.948 Y93.897 E-0.41809 | G4 S0.35 ; dwell instead of retract | G1 X87.948 Y93.897 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
179.45,retract_suppressed,0.0,0.0,-0.41797,0.35,,,,G1 X90.060 Y91.145 E-0.41797,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.060 Y91.145 E-0.41797 | G4 S0.35 ; dwell instead of retract | G1 X90.060 Y91.145 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
179.8,retract_suppressed,0.0,0.0,-0.18477,0.35,,,,G1 X91.145 Y90.060 E-0.18477,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.145 Y90.060 E-0.18477 | G4 S0.35 ; dwell instead of retract | G1 X91.145 Y90.060 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
180.15,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
180.5,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
180.85,retract_suppressed,0.0,0.0,-0.20911,0.35,,,,G1 X107.048 Y112.207 E-0.20911,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.048 Y112.207 E-0.20911 | G4 S0.35 ; dwell instead of retract | G1 X107.048 Y112.207 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
181.2,retract_suppressed,0.0,0.0,-0.20914,0.35,,,,G1 X103.648 Y113.615 E-0.20914,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.648 Y113.615 E-0.20914 | G4 S0.35 ; dwell instead of retract | G1 X103.648 Y113.615 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
181.55,retract_suppressed,0.0,0.0,-0.20909,0.35,,,,G1 X100.000 Y114.095 E-0.20909,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y114.095 E-0.20909 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y114.095 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
181.9,retract_suppressed,0.0,0.0,-0.20909,0.35,,,,G1 X96.352 Y113.615 E-0.20909,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.352 Y113.615 E-0.20909 | G4 S0.35 ; dwell instead of retract | G1 X96.352 Y113.615 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
182.25,retract_suppressed,0.0,0.0,-0.20914,0.35,,,,G1 X92.952 Y112.207 E-0.20914,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.952 Y112.207 E-0.20914 | G4 S0.35 ; dwell instead of retract | G1 X92.952 Y112.207 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
182.6,retract_suppressed,0.0,0.0,-0.20911,0.35,,,,G1 X90.034 Y109.966 E-0.20911,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.034 Y109.966 E-0.20911 | G4 S0.35 ; dwell instead of retract | G1 X90.034 Y109.966 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
182.95,retract_suppressed,0.0,0.0,-0.20911,0.35,,,,G1 X87.793 Y107.048 E-0.20911,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.793 Y107.048 E-0.20911 | G4 S0.35 ; dwell instead of retract | G1 X87.793 Y107.048 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
183.3,retract_suppressed,0.0,0.0,-0.20914,0.35,,,,G1 X86.385 Y103.648 E-0.20914,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.385 Y103.648 E-0.20914 | G4 S0.35 ; dwell instead of retract | G1 X86.385 Y103.648 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
183.65,retract_suppressed,0.0,0.0,-0.20909,0.35,,,,G1 X85.905 Y100.000 E-0.20909,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.905 Y100.000 E-0.20909 | G4 S0.35 ; dwell instead of retract | G1 X85.905 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
184.0,retract_suppressed,0.0,0.0,-0.20909,0.35,,,,G1 X86.385 Y96.352 E-0.20909,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.385 Y96.352 E-0.20909 | G4 S0.35 ; dwell instead of retract | G1 X86.385 Y96.352 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
184.35,retract_suppressed,0.0,0.0,-0.20914,0.35,,,,G1 X87.793 Y92.952 E-0.20914,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.793 Y92.952 E-0.20914 | G4 S0.35 ; dwell instead of retract | G1 X87.793 Y92.952 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
184.7,retract_suppressed,0.0,0.0,-0.20911,0.35,,,,G1 X90.034 Y90.034 E-0.20911,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.034 Y90.034 E-0.20911 | G4 S0.35 ; dwell instead of retract | G1 X90.034 Y90.034 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
185.05,retract_suppressed,0.0,0.0,-0.20911,0.35,,,,G1 X92.952 Y87.793 E-0.20911,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.952 Y87.793 E-0.20911 | G4 S0.35 ; dwell instead of retract | G1 X92.952 Y87.793 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
