t_s,action,p_hat,u_prev,e_cmd,dt_s,u_raw,u_shaped,feed_scale,in,out
663.15,retract_suppressed,0.0,0.0,-0.0637,0.35,,,,G1 X133.954 Y122.541 E-0.06370,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y122.541 E-0.06370 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y122.541 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
663.5,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X133.954 Y123.809 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y123.809 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y123.809 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
663.85,retract_suppressed,0.0,0.0,-0.06509,0.35,,,,G1 X125.892 Y115.746 E-0.06509,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.892 Y115.746 E-0.06509 | G4 S0.35 ; dwell instead of retract | G1 X125.892 Y115.746 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
664.2,retract_suppressed,0.0,0.0,-0.00633,0.35,,,,G1 X125.719 Y116.841 E-0.00633,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.719 Y116.841 E-0.00633 | G4 S0.35 ; dwell instead of retract | G1 X125.719 Y116.841 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
664.55,retract_suppressed,0.0,0.0,-0.06649,0.35,,,,G1 X133.954 Y125.077 E-0.06649,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y125.077 E-0.06649 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y125.077 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
664.9,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X133.954 Y126.345 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y126.345 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y126.345 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
665.25,retract_suppressed,0.0,0.0,-0.06789,0.35,,,,G1 X125.546 Y117.936 E-0.06789,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.546 Y117.936 E-0.06789 | G4 S0.35 ; dwell instead of retract | G1 X125.546 Y117.936 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
665.6,retract_suppressed,0.0,0.0,-0.00141,0.35,,,,G1 X125.507 Y118.181 E-0.00141,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.507 Y118.181 E-0.00141 | G4 S0.35 ; dwell instead of retract | G1 X125.507 Y118.181 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
665.95,retract_suppressed,0.0,0.0,-0.00418,0.35,,,,G1 X125.174 Y118.833 E-0.00418,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.174 Y118.833 E-0.00418 | G4 S0.35 ; dwell instead of retract | G1 X125.174 Y118.833 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
666.3,retract_suppressed,0.0,0.0,-0.07089,0.35,,,,G1 X133.955 Y127.613 E-0.07089,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.955 Y127.613 E-0.07089 | G4 S0.35 ; dwell instead of retract | G1 X133.955 Y127.613 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
666.65,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X133.955 Y128.882 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.955 Y128.882 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X133.955 Y128.882 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
667.0,retract_suppressed,0.0,0.0,-0.07435,0.35,,,,G1 X124.746 Y119.673 E-0.07435,; [stabilizer] RETRACTION SUPPRESSED: G1 X124.746 Y119.673 E-0.07435 | G4 S0.35 ; dwell instead of retract | G1 X124.746 Y119.673 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
667.35,retract_suppressed,0.0,0.0,-0.00538,0.35,,,,G1 X124.318 Y120.513 E-0.00538,; [stabilizer] RETRACTION SUPPRESSED: G1 X124.318 Y120.513 E-0.00538 | G4 S0.35 ; dwell instead of retract | G1 X124.318 Y120.513 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
667.7,retract_suppressed,0.0,0.0,-0.0778,0.35,,,,G1 X133.954 Y130.150 E-0.07780,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y130.150 E-0.07780 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y130.150 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
668.05,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X133.954 Y131.418 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y131.418 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y131.418 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
668.4,retract_suppressed,0.0,0.0,-0.08126,0.35,,,,G1 X123.890 Y121.353 E-0.08126,; [stabilizer] RETRACTION SUPPRESSED: G1 X123.890 Y121.353 E-0.08126 | G4 S0.35 ; dwell instead of retract | G1 X123.890 Y121.353 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
668.75,retract_suppressed,0.0,0.0,-0.00512,0.35,,,,G1 X123.258 Y121.989 E-0.00512,; [stabilizer] RETRACTION SUPPRESSED: G1 X123.258 Y121.989 E-0.00512 | G4 S0.35 ; dwell instead of retract | G1 X123.258 Y121.989 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
669.1,retract_suppressed,0.0,0.0,-0.08636,0.35,,,,G1 X133.954 Y132.686 E-0.08636,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y132.686 E-0.08636 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y132.686 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
669.45,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X133.954 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X133.954 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X133.954 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
669.8,retract_suppressed,0.0,0.0,-0.09148,0.35,,,,G1 X122.624 Y122.624 E-0.09148,; [stabilizer] RETRACTION SUPPRESSED: G1 X122.624 Y122.624 E-0.09148 | G4 S0.35 ; dwell instead of retract | G1 X122.624 Y122.624 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
670.15,retract_suppressed,0.0,0.0,-0.00512,0.35,,,,G1 X121.990 Y123.258 E-0.00512,; [stabilizer] RETRACTION SUPPRESSED: G1 X121.990 Y123.258 E-0.00512 | G4 S0.35 ; dwell instead of retract | G1 X121.990 Y123.258 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
670.5,retract_suppressed,0.0,0.0,-0.08636,0.35,,,,G1 X132.686 Y133.954 E-0.08636,; [stabilizer] RETRACTION SUPPRESSED: G1 X132.686 Y133.954 E-0.08636 | G4 S0.35 ; dwell instead of retract | G1 X132.686 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
670.85,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X131.418 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X131.418 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X131.418 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
671.2,retract_suppressed,0.0,0.0,-0.08126,0.35,,,,G1 X121.353 Y123.890 E-0.08126,; [stabilizer] RETRACTION SUPPRESSED: G1 X121.353 Y123.890 E-0.08126 | G4 S0.35 ; dwell instead of retract | G1 X121.353 Y123.890 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
671.55,retract_suppressed,0.0,0.0,-0.00538,0.35,,,,G1 X120.513 Y124.318 E-0.00538,; [stabilizer] RETRACTION SUPPRESSED: G1 X120.513 Y124.318 E-0.00538 | G4 S0.35 ; dwell instead of retract | G1 X120.513 Y124.318 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
671.9,retract_suppressed,0.0,0.0,-0.0778,0.35,,,,G1 X130.150 Y133.954 E-0.07780,; [stabilizer] RETRACTION SUPPRESSED: G1 X130.150 Y133.954 E-0.07780 | G4 S0.35 ; dwell instead of retract | G1 X130.150 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
672.25,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X128.882 Y133.955 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X128.882 Y133.955 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X128.882 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
672.6,retract_suppressed,0.0,0.0,-0.07435,0.35,,,,G1 X119.673 Y124.746 E-0.07435,; [stabilizer] RETRACTION SUPPRESSED: G1 X119.673 Y124.746 E-0.07435 | G4 S0.35 ; dwell instead of retract | G1 X119.673 Y124.746 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
672.95,retract_suppressed,0.0,0.0,-0.00538,0.35,,,,G1 X118.833 Y125.174 E-0.00538,; [stabilizer] RETRACTION SUPPRESSED: G1 X118.833 Y125.174 E-0.00538 | G4 S0.35 ; dwell instead of retract | G1 X118.833 Y125.174 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
673.3,retract_suppressed,0.0,0.0,-0.07089,0.35,,,,G1 X127.614 Y133.955 E-0.07089,; [stabilizer] RETRACTION SUPPRESSED: G1 X127.614 Y133.955 E-0.07089 | G4 S0.35 ; dwell instead of retract | G1 X127.614 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
673.65,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X126.345 Y133.955 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X126.345 Y133.955 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X126.345 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
674.0,retract_suppressed,0.0,0.0,-0.06789,0.35,,,,G1 X117.936 Y125.546 E-0.06789,; [stabilizer] RETRACTION SUPPRESSED: G1 X117.936 Y125.546 E-0.06789 | G4 S0.35 ; dwell instead of retract | G1 X117.936 Y125.546 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
674.35,retract_suppressed,0.0,0.0,-0.00633,0.35,,,,G1 X116.842 Y125.719 E-0.00633,; [stabilizer] RETRACTION SUPPRESSED: G1 X116.842 Y125.719 E-0.00633 | G4 S0.35 ; dwell instead of retract | G1 X116.842 Y125.719 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
674.7,retract_suppressed,0.0,0.0,-0.06649,0.35,,,,G1 X125.077 Y133.954 E-0.06649,; [stabilizer] RETRACTION SUPPRESSED: G1 X125.077 Y133.954 E-0.06649 | G4 S0.35 ; dwell instead of retract | G1 X125.077 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
675.05,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X123.809 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X123.809 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X123.809 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
675.4,retract_suppressed,0.0,0.0,-0.06509,0.35,,,,G1 X115.747 Y125.893 E-0.06509,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.747 Y125.893 E-0.06509 | G4 S0.35 ; dwell instead of retract | G1 X115.747 Y125.893 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
675.75,retract_suppressed,0.0,0.0,-0.00633,0.35,,,,G1 X114.652 Y126.066 E-0.00633,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.652 Y126.066 E-0.00633 | G4 S0.35 ; dwell instead of retract | G1 X114.652 Y126.066 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
676.1,retract_suppressed,0.0,0.0,-0.06369,0.35,,,,G1 X122.541 Y133.954 E-0.06369,; [stabilizer] RETRACTION SUPPRESSED: G1 X122.541 Y133.954 E-0.06369 | G4 S0.35 ; dwell instead of retract | G1 X122.541 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
676.45,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X121.273 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X121.273 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X121.273 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
676.8,retract_suppressed,0.0,0.0,-0.06562,0.35,,,,G1 X113.145 Y125.827 E-0.06562,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.145 Y125.827 E-0.06562 | G4 S0.35 ; dwell instead of retract | G1 X113.145 Y125.827 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
677.15,retract_suppressed,0.0,0.0,-0.00871,0.35,,,,G1 X111.637 Y125.588 E-0.00871,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.637 Y125.588 E-0.00871 | G4 S0.35 ; dwell instead of retract | G1 X111.637 Y125.588 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
677.5,retract_suppressed,0.0,0.0,-0.06755,0.35,,,,G1 X120.004 Y133.954 E-0.06755,; [stabilizer] RETRACTION SUPPRESSED: G1 X120.004 Y133.954 E-0.06755 | G4 S0.35 ; dwell instead of retract | G1 X120.004 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
677.85,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X118.736 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X118.736 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X118.736 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
678.2,retract_suppressed,0.0,0.0,-0.07525,0.35,,,,G1 X109.416 Y124.634 E-0.07525,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.416 Y124.634 E-0.07525 | G4 S0.35 ; dwell instead of retract | G1 X109.416 Y124.634 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
678.55,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F1800.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F1800.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F1800.0 ; micro-prime after dwell
678.9,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F1800.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F1800.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F1800.0 ; micro-prime after dwell
679.25,retract_suppressed,0.0,0.0,-0.06792,0.35,,,,G1 X96.045 Y103.654 E-0.06792,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.045 Y103.654 E-0.06792 | G4 S0.35 ; dwell instead of retract | G1 X96.045 Y103.654 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
679.6,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.045 Y104.922 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.045 Y104.922 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.045 Y104.922 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
679.95,retract_suppressed,0.0,0.0,-0.06652,0.35,,,,G1 X104.284 Y113.161 E-0.06652,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.284 Y113.161 E-0.06652 | G4 S0.35 ; dwell instead of retract | G1 X104.284 Y113.161 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
680.3,retract_suppressed,0.0,0.0,-0.00633,0.35,,,,G1 X104.110 Y114.256 E-0.00633,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.110 Y114.256 E-0.00633 | G4 S0.35 ; dwell instead of retract | G1 X104.110 Y114.256 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
680.65,retract_suppressed,0.0,0.0,-0.06512,0.35,,,,G1 X96.044 Y106.190 E-0.06512,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y106.190 E-0.06512 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y106.190 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
681.0,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y107.458 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y107.458 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y107.458 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
681.35,retract_suppressed,0.0,0.0,-0.06372,0.35,,,,G1 X103.937 Y115.351 E-0.06372,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.937 Y115.351 E-0.06372 | G4 S0.35 ; dwell instead of retract | G1 X103.937 Y115.351 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
681.7,retract_suppressed,0.0,0.0,-0.00871,0.35,,,,G1 X104.176 Y116.858 E-0.00871,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.176 Y116.858 E-0.00871 | G4 S0.35 ; dwell instead of retract | G1 X104.176 Y116.858 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
682.05,retract_suppressed,0.0,0.0,-0.06565,0.35,,,,G1 X96.044 Y108.726 E-0.06565,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y108.726 E-0.06565 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y108.726 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
682.4,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y109.995 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y109.995 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y109.995 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
682.75,retract_suppressed,0.0,0.0,-0.06758,0.35,,,,G1 X104.415 Y118.366 E-0.06758,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.415 Y118.366 E-0.06758 | G4 S0.35 ; dwell instead of retract | G1 X104.415 Y118.366 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
683.1,retract_suppressed,0.0,0.0,-0.00294,0.35,,,,G1 X104.496 Y118.875 E-0.00294,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.496 Y118.875 E-0.00294 | G4 S0.35 ; dwell instead of retract | G1 X104.496 Y118.875 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
683.45,retract_suppressed,0.0,0.0,-0.01096,0.35,,,,G1 X105.368 Y120.586 E-0.01096,; [stabilizer] RETRACTION SUPPRESSED: G1 X105.368 Y120.586 E-0.01096 | G4 S0.35 ; dwell instead of retract | G1 X105.368 Y120.586 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
683.8,retract_suppressed,0.0,0.0,-0.07527,0.35,,,,G1 X96.044 Y111.263 E-0.07527,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y111.263 E-0.07527 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y111.263 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
684.15,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y112.531 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y112.531 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y112.531 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
684.5,retract_suppressed,0.0,0.0,-0.17296,0.35,,,,G1 X117.468 Y133.955 E-0.17296,; [stabilizer] RETRACTION SUPPRESSED: G1 X117.468 Y133.955 E-0.17296 | G4 S0.35 ; dwell instead of retract | G1 X117.468 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
684.85,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X116.200 Y133.955 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X116.200 Y133.955 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X116.200 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
685.2,retract_suppressed,0.0,0.0,-0.16273,0.35,,,,G1 X96.044 Y113.799 E-0.16273,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y113.799 E-0.16273 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y113.799 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
685.55,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.045 Y115.067 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.045 Y115.067 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.045 Y115.067 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
685.9,retract_suppressed,0.0,0.0,-0.15249,0.35,,,,G1 X114.932 Y133.954 E-0.15249,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.932 Y133.954 E-0.15249 | G4 S0.35 ; dwell instead of retract | G1 X114.932 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
686.25,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X113.663 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.663 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X113.663 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
686.6,retract_suppressed,0.0,0.0,-0.14225,0.35,,,,G1 X96.044 Y116.336 E-0.14225,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y116.336 E-0.14225 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y116.336 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
686.95,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y117.604 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y117.604 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y117.604 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
687.3,retract_suppressed,0.0,0.0,-0.13201,0.35,,,,G1 X112.395 Y133.954 E-0.13201,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.395 Y133.954 E-0.13201 | G4 S0.35 ; dwell instead of retract | G1 X112.395 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
687.65,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X111.127 Y133.954 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.127 Y133.954 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X111.127 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
688.0,retract_suppressed,0.0,0.0,-0.12177,0.35,,,,G1 X96.044 Y118.872 E-0.12177,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y118.872 E-0.12177 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y118.872 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
688.35,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y120.140 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y120.140 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y120.140 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
688.7,retract_suppressed,0.0,0.0,-0.11153,0.35,,,,G1 X109.859 Y133.954 E-0.11153,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.859 Y133.954 E-0.11153 | G4 S0.35 ; dwell instead of retract | G1 X109.859 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
689.05,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X108.591 Y133.955 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X108.591 Y133.955 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X108.591 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
689.4,retract_suppressed,0.0,0.0,-0.10129,0.35,,,,G1 X96.044 Y121.408 E-0.10129,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y121.408 E-0.10129 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y121.408 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
689.75,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y122.677 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y122.677 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y122.677 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
690.1,retract_suppressed,0.0,0.0,-0.09105,0.35,,,,G1 X107.322 Y133.955 E-0.09105,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.322 Y133.955 E-0.09105 | G4 S0.35 ; dwell instead of retract | G1 X107.322 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
690.45,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X106.054 Y133.955 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.054 Y133.955 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X106.054 Y133.955 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
690.8,retract_suppressed,0.0,0.0,-0.08081,0.35,,,,G1 X96.044 Y123.945 E-0.08081,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y123.945 E-0.08081 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y123.945 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
691.15,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.045 Y125.213 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.045 Y125.213 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.045 Y125.213 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
691.5,retract_suppressed,0.0,0.0,-0.07058,0.35,,,,G1 X104.786 Y133.954 E-0.07058,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.786 Y133.954 E-0.07058 | G4 S0.35 ; dwell instead of retract | G1 X104.786 Y133.954 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
